URN,LAcode,LAname,EstablishmentNumber,EstablishmentName,TypeOfEstablishmentcode,TypeOfEstablishmentname,EstablishmentTypeGroupcode,EstablishmentTypeGroupname,EstablishmentStatuscode,EstablishmentStatusname,ReasonEstablishmentOpenedcode,ReasonEstablishmentOpenedname,OpenDate,ReasonEstablishmentClosedcode,ReasonEstablishmentClosedname,CloseDate,PhaseOfEducationcode,PhaseOfEducationname,StatutoryLowAge,StatutoryHighAge,Boarderscode,Boardersname,NurseryProvisionname,OfficialSixthFormcode,OfficialSixthFormname,Gendercode,Gendername,ReligiousCharactercode,ReligiousCharactername,ReligiousEthosname,Diocesecode,Diocesename,AdmissionsPolicycode,AdmissionsPolicyname,SchoolCapacity,SpecialClassescode,SpecialClassesname,CensusDate,NumberOfPupils,NumberOfBoys,NumberOfGirls,PercentageFSM,TrustSchoolFlagcode,TrustSchoolFlagname,Trustscode,Trustsname,SchoolSponsorFlagname,SchoolSponsorsname,FederationFlagname,Federationscode,Federationsname,UKPRN,FEHEIdentifier,FurtherEducationTypename,OfstedLastInsp,OfstedSpecialMeasurescode,OfstedSpecialMeasuresname,LastChangedDate,Street,Locality,Address3,Town,Countyname,Postcode,SchoolWebsite,TelephoneNum,HeadTitlename,HeadFirstName,HeadLastName,HeadPreferredJobTitle,BSOInspectorateNamename,InspectorateReport,DateOfLastInspectionVisit,NextInspectionVisit,TeenMothname,TeenMothPlaces,CCFname,SENPRUname,EBDname,PlacesPRU,FTProvname,EdByOthername,Section41Approvedname,SEN1name,SEN2name,SEN3name,SEN4name,SEN5name,SEN6name,SEN7name,SEN8name,SEN9name,SEN10name,SEN11name,SEN12name,SEN13name,TypeOfResourcedProvisionname,ResourcedProvisionOnRoll,ResourcedProvisionCapacity,SenUnitOnRoll,SenUnitCapacity,GORcode,GORname,DistrictAdministrativecode,DistrictAdministrativename,AdministrativeWardcode,AdministrativeWardname,ParliamentaryConstituencycode,ParliamentaryConstituencyname,UrbanRuralcode,UrbanRuralname,GSSLACodename,Easting,Northing,CensusAreaStatisticWardname,MSOAname,LSOAname,InspectorateNamename,SENStat,SENNoStat,BoardingEstablishmentname,PropsName,PreviousLAcode,PreviousLAname,PreviousEstablishmentNumber,OfstedRatingname,RSCRegionname,Countryname,UPRN,SiteName,MSOAcode,LSOAcode
134402,203,Greenwich,6300,Right Choice Independent Special School,11,Other independent school,3,Independent schools,2,Closed,6,New Provision,2003-08-20,2,Closure,2023-12-05,0,Not applicable,12,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,6,None,None,0000,Not applicable,4,Non-selective,32,0,Not applicable,2022-01-20,15,11,4,0,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10018190,null,Not applicable,null,null,null,2024-02-27,First Floor,1-4 Beresford Square,Woolwich,London,null,SE18 6BB,null,null,Mr,Banjo,Aromolaran,null,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014092,Woolwich Arsenal,E14000718,Greenwich and Woolwich,A1,(England/Wales) Urban major conurbation,E09000011,543717,178958,null,Greenwich 039,Greenwich 039C,Ofsted,12,3,Does not have boarders,Adebanjo Aromolaran,999,null,null,null,null,null,100023245416,null,E02006991,E01034186
134643,202,Camden,1103,CCfL Key Stage 3 PRU,14,Pupil referral unit,4,Local authority maintained schools,2,Closed,6,New Provision,2003-09-01,1,Result of Amalgamation/Merger,2022-01-01,0,Not applicable,11,14,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,0,Not applicable,2022-01-20,4,3,1,75,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10017215,null,Not applicable,null,null,null,2022-07-19,Harmood Street,Camden,null,London,null,NW1 8DP,null,null,Ms,Nina,Foster,null,Not applicable,null,null,null,Does not provide places for Teen Mothers,null,Does not have child care facilities,PRU Does have Provision for SEN,PRU Does have EBD provision,18,PRU offers full time provision,Does not offer tuition by another provider,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05000136,Haverstock,E14000750,Holborn and St Pancras,A1,(England/Wales) Urban major conurbation,E09000007,528612,184451,null,Camden 012,Camden 012C,null,null,null,null,null,999,null,null,null,null,null,5009077,null,E02000177,E01000904
134827,203,Greenwich,6376,Bellerbys College London,11,Other independent school,3,Independent schools,2,Closed,6,New Provision,2003-08-30,8,Does not meet criteria for registration,2021-08-31,0,Not applicable,15,23,3,Boarding school,No Nursery Classes,1,Has a sixth form,3,Mixed,6,None,None,0000,Not applicable,0,Not applicable,482,0,Not applicable,2021-01-21,135,97,38,0,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10043900,null,Not applicable,null,null,null,2021-09-16,Bounty House,Stowage,Greenwich,London,null,SE8 3DE,null,null,Ms,Sarah,McCurrie,Principal,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000222,Greenwich West,E14000718,Greenwich and Woolwich,A1,(England/Wales) Urban major conurbation,E09000011,537449,177699,null,Greenwich 035,Greenwich 035B,ISI,0,2,Has boarders,Study Group Limited,212,Wandsworth,6407,null,null,null,10010217302,null,E02006928,E01033727
134876,202,Camden,1104,"Bridge Education, Camden Tuition Service",14,Pupil referral unit,4,Local authority maintained schools,2,Closed,6,New Provision,2004-04-19,2,Closure,2009-04-01,0,Not applicable,13,16,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,22,0,Not applicable,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10016679,null,Not applicable,null,null,null,2018-11-14,Evershed Street,Camden Town,null,London,null,NW1 1BD,null,null,null,null,null,null,Not applicable,null,null,null,Does not provide places for Teen Mothers,null,Does not have child care facilities,PRU Does have Provision for SEN,PRU Does not have EBD provision,22,PRU offers full time provision,Does not offer tuition by another provider,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05000142,Regent's Park,E14000750,Holborn and St Pancras,A1,(England/Wales) Urban major conurbation,E09000007,529261,183348,null,Camden 021,Camden 021C,null,null,null,null,null,999,null,null,null,null,null,5053070,null,E02000186,E01000947
135140,202,Camden,6400,Alleyns Regents Park Prep,11,Other independent school,3,Independent schools,1,Open,6,New Provision,1972-03-03,0,Not applicable,null,0,Not applicable,4,13,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,None,0000,Not applicable,0,Not applicable,486,2,No Special Classes,2024-01-18,292,176,116,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10018803,null,Not applicable,null,null,null,2026-07-23,1 Gloucester Avenue,null,null,London,null,NW1 7AB,null,2072676266,Mr,Tom,Le Tissier,Head Teacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013667,Primrose Hill,E14001290,Holborn and St Pancras,UN1,Urban: Nearer to a major town or city,E09000007,528627,183598,null,Camden 018,Camden 018E,ISI,3,101,Does not have boarders,Cognita Schools Ltd,999,null,null,null,null,null,100022758664,null,E02000183,E01000862
135167,202,Camden,6401,"Gloucester House, The Tavistock Children's Day Unit",10,Other independent special school,5,Special schools,1,Open,6,New Provision,2007-01-29,0,Not applicable,null,0,Not applicable,5,14,1,No boarders,No Nursery Classes,0,Not applicable,3,Mixed,6,None,None,0000,Not applicable,0,Not applicable,21,1,Has Special Classes,2024-01-18,13,10,3,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10071845,null,Not applicable,null,null,null,2026-07-23,33 Daleham Gardens,null,null,London,null,NW3 5BU,https://gloucesterhouse.camden.sch.uk/,2089382063,Ms,Chilo,Graham,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013652,Belsize,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,526657,185120,null,Camden 008,Camden 008A,Ofsted,13,0,Does not have boarders,North London NHS Foundation Trust,999,null,null,null,null,null,5001683,null,E02000173,E01000881
135412,201,City of London,null,Guildhall School of Music and Drama,29,Higher education institutions,2,Universities,1,Open,6,New Provision,1935-04-01,0,Not applicable,null,0,Not applicable,null,null,1,No boarders,No Nursery Classes,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10007825,null,Not applicable,null,null,null,2025-06-25,Silk Street,Barbican,null,London,null,EC2Y 8DT,https://www.gsmd.ac.uk/,2076282571,Ms,Lynne,Williams,Principal,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000001,City of London,E05009302,Cripplegate,E14001172,Cities of London and Westminster,UN1,Urban: Nearer to a major town or city,E09000001,532448,181789,null,City of London 001,City of London 001B,null,null,null,null,null,999,null,null,null,null,null,200000074661,null,E02000001,E01000002
135800,201,City of London,8046,Fashion Retail Academy,27,Miscellaneous,9,Other types,1,Open,99,null,2005-08-01,99,null,null,0,Not applicable,16,99,9,null,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,null,0000,Not applicable,0,Not applicable,500,0,Not applicable,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10009213,null,Not applicable,null,null,null,2025-06-25,84 Moorgate,null,null,London,null,EC2M 6SE,null,2073072354,Mr,Lee,Lucas,null,Not applicable,null,null,null,Not applicable,null,null,Not applicable,Not applicable,null,null,null,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000001,City of London,E05009299,Coleman Street,E14001172,Cities of London and Westminster,UN1,Urban: Nearer to a major town or city,E09000001,532747,181599,null,City of London 001,City of London 001F,null,null,null,null,null,213,Westminster,null,null,null,United Kingdom,100022933781,null,E02000001,E01032739
135954,202,Camden,1105,Camden Courthope Education Centre,14,Pupil referral unit,4,Local authority maintained schools,2,Closed,6,New Provision,2009-09-03,2,Closure,2010-07-30,0,Not applicable,4,8,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,30,0,Not applicable,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,null,null,Not applicable,null,null,null,2015-09-24,All Hallows Church Hall,53 Courthope Road,null,London,null,NW3 2LE,null,null,Mrs,Jane,O'Brien,Teacher in Charge,Not applicable,null,null,null,Does not provide places for Teen Mothers,null,Does not have child care facilities,PRU Does have Provision for SEN,PRU Does not have EBD provision,30,PRU offers full time provision,Does not offer tuition by another provider,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05000134,Gospel Oak,E14000750,Holborn and St Pancras,A1,(England/Wales) Urban major conurbation,E09000007,527892,185668,null,Camden 006,Camden 006A,null,null,null,null,null,999,null,null,null,null,null,5020983,null,E02000171,E01000886
136092,203,Greenwich,6040,Wize Up,10,Other independent special school,5,Special schools,1,Open,6,New Provision,2010-03-22,99,null,null,0,Not applicable,11,16,1,No boarders,Not applicable,0,Not applicable,3,Mixed,6,None,None,0000,Not applicable,0,Not applicable,70,0,Not applicable,2024-01-18,46,22,24,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10029947,null,Not applicable,null,null,null,2026-07-23,579 Westhorne Avenue,Eltham,null,London,null,SE9 6DN,www.wize-up.org.uk,2088599664,Ms,Kimberley,Richardson,null,Not applicable,null,null,null,Not applicable,null,null,Not applicable,Not applicable,null,null,null,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014077,Eltham Page,E14001223,Eltham and Chislehurst,UN1,Urban: Nearer to a major town or city,E09000011,541842,174980,null,Greenwich 025,Greenwich 025A,Ofsted,9,15,Does not have boarders,Karlene Thomas-Ndibe,999,null,null,null,null,null,10010242197,null,E02000337,E01001620
136100,203,Greenwich,6041,StreetVibes Media Academy,11,Other independent school,3,Independent schools,1,Open,6,New Provision,2010-04-19,99,null,null,0,Not applicable,11,19,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,6,None,None,0000,Not applicable,9,null,40,0,Not applicable,2024-01-18,13,10,3,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10080825,null,Not applicable,null,null,null,2026-07-23,6 Eltham High Street,null,null,London,null,SE9 1DA,www.sv-academy.com,2030318240,Mr,Will,Conn,null,Not applicable,null,null,null,Not applicable,null,null,Not applicable,Not applicable,null,null,null,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014079,Eltham Town & Avery Hill,E14001223,Eltham and Chislehurst,UN1,Urban: Nearer to a major town or city,E09000011,542505,174452,null,Greenwich 028,Greenwich 028C,Ofsted,6,6,Does not have boarders,Sonia Ramanah,999,null,null,null,null,null,100023282289,null,E02000340,E01001615
136807,202,Camden,2000,St Luke's Church of England School,35,Free schools,11,Free Schools,1,Open,6,New Provision,2011-09-12,99,null,null,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,None,CE23,Diocese of London,0,Not applicable,105,0,Not applicable,2026-01-15,97,52,45,30.9,5,Supported by a single-academy trust,4731,ST LUKE'S CHURCH OF ENGLAND SCHOOL,Linked to a sponsor,Diocese of London,Not applicable,null,null,10035320,null,Not applicable,null,null,null,2026-07-01,Kidderpore Avenue,null,null,London,null,NW3 7SU,www.stlukesschool.org.uk,2074355604,Ms,Jo,Iwanicki,null,Not applicable,null,null,null,Not applicable,null,null,Not applicable,Not applicable,null,null,null,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013657,Frognal,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,525270,185912,null,Camden 004,Camden 004A,null,null,null,null,null,999,null,null,null,null,null,5090607,null,E02000169,E01000878
137181,202,Camden,4000,The UCL Academy,28,Academy sponsor led,10,Academies,1,Open,6,New Provision,2012-09-01,0,Not applicable,null,4,Secondary,11,18,1,No boarders,Not applicable,1,Has a sixth form,3,Mixed,0,Does not apply,None,0000,Not applicable,4,Non-selective,1150,0,Not applicable,2026-01-15,972,508,464,50.2,5,Supported by a single-academy trust,5140,THE UCL ACADEMY,Linked to a sponsor,University College London (UCL),Not applicable,null,null,10035564,null,Not applicable,null,null,null,2026-07-01,Adelaide Road,null,Swiss Cottage,Camden,null,NW3 3AQ,http://www.uclacademy.co.uk,2074493080,null,Andrea,Pomphrey,Co-Principal,Not applicable,null,null,null,Not applicable,null,null,Not applicable,Not applicable,null,null,null,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013667,Primrose Hill,E14001265,Hampstead and Highgate,UN1,Urban: Nearer to a major town or city,E09000007,526867,184105,null,Camden 017,Camden 017C,null,null,null,null,null,999,null,null,null,null,null,5156776,null,E02000182,E01000963
137333,202,Camden,6000,Guildhouse School,11,Other independent school,3,Independent schools,1,Open,6,New Provision,2011-09-05,99,null,null,0,Not applicable,15,24,3,Boarding school,No Nursery Classes,1,Has a sixth form,3,Mixed,6,None,None,0000,Not applicable,0,Not applicable,450,0,Not applicable,2024-01-18,143,86,57,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10026751,null,Not applicable,null,null,null,2026-07-23,43-45 Bloomsbury Square & 2 Southampton Place,null,null,London,null,WC1A 2RA,www.guildhouseschool.com,2045290844,Dr,Ian,Gross,Principal,Not applicable,null,null,null,Not applicable,null,null,Not applicable,Not applicable,null,null,null,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05013653,Bloomsbury,E14001290,Holborn and St Pancras,UN1,Urban: Nearer to a major town or city,E09000007,530364,181581,null,Camden 028,Camden 028B,ISI,0,4,Has boarders,CEG Colleges Limited,999,null,null,null,null,null,5127180,null,E02000193,E01000914
137473,203,Greenwich,4243,Corelli College,34,Academy converter,10,Academies,2,Closed,10,Academy Converter,2011-09-01,4,Fresh Start,2018-02-28,4,Secondary,11,19,1,No boarders,Not applicable,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,1479,2,No Special Classes,2018-01-18,1096,684,412,21.8,2,Not supported by a trust,null,null,-,null,Not applicable,null,null,10035018,null,Not applicable,null,null,null,2019-11-30,Corelli Road,Blackheath,null,London,null,SE3 8EP,null,null,Mr,John,Dixon,Associate Principal,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,ASD - Autistic Spectrum Disorder,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,null,null,null,null,H,London,E09000011,Greenwich,E05000223,Kidbrooke with Hornfair,E14000690,Eltham,A1,(England/Wales) Urban major conurbation,E09000011,542034,176480,null,Greenwich 022,Greenwich 022D,null,null,null,null,null,999,null,null,null,null,null,100023269117,null,E02000334,E01001649
137889,202,Camden,6001,The Abbey College In London,11,Other independent school,3,Independent schools,2,Closed,6,New Provision,2012-02-08,2,Closure,2015-08-14,0,Not applicable,14,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,6,None,None,0000,Not applicable,0,Not applicable,60,0,Not applicable,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10000195,null,Not applicable,null,null,null,2019-07-09,23 Bloomsbury Square,null,null,London,null,WC1A 2PJ,null,null,Mr,Michael,Addison,Principal,Not applicable,null,null,null,Not applicable,null,null,Not applicable,Not applicable,null,null,null,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000007,Camden,E05000129,Bloomsbury,E14000750,Holborn and St Pancras,A1,(England/Wales) Urban major conurbation,E09000007,530303,181747,null,Camden 028,Camden 028A,Ofsted,null,null,Does not have boarders,Oxford International Education 3 Ltd,999,null,null,null,null,null,5087185,null,E02000193,E01000855
138245,203,Greenwich,4001,Ark Greenwich Free School,35,Free schools,11,Free Schools,1,Open,6,New Provision,2012-09-01,0,Not applicable,null,4,Secondary,11,16,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,None,0000,Not applicable,4,Non-selective,600,0,Not applicable,2026-01-15,615,343,272,41.4,3,Supported by a multi-academy trust,2157,ARK SCHOOLS,Linked to a sponsor,ARK Schools,Not applicable,null,null,10037569,null,Not applicable,null,null,null,2026-07-01,403 Shooters Hill Road,null,null,London,null,SE18 4LH,http://www.arkgreenwichfreeschool.org/,2083193692,Mr,James,MacNaughton,Headteacher,Not applicable,null,null,null,Not applicable,null,null,Not applicable,Not applicable,null,null,null,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,Not applicable,null,null,null,null,H,London,E09000011,Greenwich,E05014093,Woolwich Common,E14001257,Greenwich and Woolwich,UN1,Urban: Nearer to a major town or city,E09000011,542669,176775,null,Greenwich 015,Greenwich 015C,null,null,null,null,null,999,null,2000,null,null,null,10010199200,null,E02000327,E01001701
138449,203,Greenwich,4000,Harris Academy Greenwich,28,Academy sponsor led,10,Academies,1,Open,6,New Provision,2012-09-01,99,null,null,4,Secondary,11,18,1,No boarders,Not applicable,1,Has a sixth form,3,Mixed,6,None,None,0000,Not applicable,4,Non-selective,1150,0,Not applicable,2026-01-15,1138,733,405,32.9,3,Supported by a multi-academy trust,3320,HARRIS FEDERATION,Linked to a sponsor,Harris Federation,Not applicable,null,null,10038412,null,Not applicable,null,null,null,2026-07-15,Middle Park Avenue,Eltham,null,London,null,SE9 5EQ,http://www.harrisgreenwich.org.uk/,2088590133,Mr,Jack,Docherty,Headteacher,Not applicable,null,null,null,Not applicable,null,null,Not applicable,Not applicable,null,null,null,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014085,Middle Park & Horn Park,E14001223,Eltham and Chislehurst,UN1,Urban: Nearer to a major town or city,E09000011,541806,174461,null,Greenwich 029,Greenwich 029E,null,null,null,null,null,999,null,null,null,null,null,10010221623,null,E02000341,E01001661
